YDf95gJZaq05wvo7hTQbbQ, Richmond Town Square, , 691 Richmond Rd, Richmond Heights, OH, 44143, 41.5417162, -81.4931165, 2.0, 17
KSP42nTbrx_bNucWs0GrCA, The Lu-Jean Feng Clinic, , 31200 Pinetree Rd, Cleveland, OH, 44124, 41.461835, -81.457669, 1.5, 7
MG_OxSRPUs2WqtQCMCn1Xg, Columbia Park, , Lake Rd And Columbia Rd, Bay Village, OH, 44140, 41.4855548, -81.9013518, 3.5, 3
sDtyFdwzV-dSnHFD320Flw, Mill Tavern, , 5547 Wilson Mills Rd, Cleveland, OH, 44143, 41.5390111, -81.4790517, 3.5, 3
Egd-0nDgzZGEVA0R09yyUQ, Italian Village Restaurant, , 16605 Pearl Rd, Strongsville, OH, 44136, 41.2965361, -81.8342023, 3.5, 29
JjLOAnc141v0lFBRX3wTEw, Palate Restaurant & Lounge, , 12214 Pearl Rd, Strongsville, OH, 44136, 41.323575, -81.838419, 2.5, 7
i5A6Bb9SpaYb3_Yr40Pk2g, Taste of China, , 25995 Highland Rd, Cleveland, OH, 44143, 41.5532017, -81.498089, 4.0, 12
uQ0F5TWi_psha-tF_hUudg, Holly's Ice Cream and Yogurt, , 17636 Pearl Rd, Strongsville, OH, 44136, 41.2896082423, -81.8357778986, 3.5, 5
A9ba0gRgqCQO2rn2_BtWqA, Babe's Good N Plenty, Jefferson, 3650 W 117th St, Cleveland, OH, 44111, 41.453732, -81.769322, 3.5, 4
SPUqc611F4XOy3ZodAxmow, Palm Beach Tan, , 14879 Detroit Rd, Lakewood, OH, 44107, 41.4812488, -81.8277408, 3.0, 10
L5_5ozydhG0XDptlgA3kDg, Lakewood Hardware, , 16608 Madison Ave, Lakewood, OH, 44107, 41.4776615, -81.8133802, 5.0, 11
t181Pejkkaos8n7HW8YYCg, Bella Pizza, Riverside, 4475 Rocky River Dr, Cleveland, OH, 44135, 41.4331974, -81.8224939, 4.0, 6
JA6wB1XxLaJpgzoLYLU1_w, Sliman's Sales & Service, , 7498 Leavitt Rd, Amherst, OH, 44001, 41.3895777, -82.210992, 4.0, 5
IogLBfkaXM0FunmC4FEBYg, Deacon's Chrysler Dodge Jeep Ram, , 835 Som Center Rd, Mayfield Village, OH, 44143, 41.5378973, -81.4384062, 3.5, 3
-EVkVNLqgRrCHsTWLZiVNQ, RadioShack, , 6815 Pearl Rd, Middleburg Hts, OH, 44130, 41.3794216, -81.7853187, 4.0, 3
edlXmSlEUsxm5PhDjsB0yw, French Coffee Shop, , 1911 Bailey Rd, Cuyahoga Falls, OH, 44221, 41.1323861, -81.4655162, 4.0, 13
c8i8rpPJkXMVyOnZe1kVFw, Captain Tony's Pizza, , 33700 Aurora Rd, Solon, OH, 44139, 41.384599, -81.43914, 2.5, 4
M5tclVg-PSf-XbSRvUG-AA, ABC Taxi Company, Brooklyn, 3530 Ridge Rd, Cleveland, OH, 44102, 41.460683, -81.7395514, 2.0, 14
INe0mqdNy-3tVux3EEN-dg, Family EyeCare Clinic, , 77 Normandy Dr, Painesville, OH, 44077, 41.698232, -81.274404, 5.0, 7
LlIuuSGQrvcGTOH3xFTN8Q, Speedway, , 22251 Euclid Ave, Euclid, OH, 44117, 41.57266, -81.526171, 2.5, 4
dmu1wM0CRgeoTIUXFihU7Q, QDOBA Mexican Eats, University, 11324 Euclid Ave, Cleveland, OH, 44106, 41.5084005413, -81.6054528952, 3.0, 25
LVjo-nTZt7FoOMBJfiKs3A, Starbucks, Tower City, 230 W Huron Rd, Cleveland, OH, 44113, 41.4977146864, -81.6939292476, 4.0, 4
3N6cRLLJnrFU31G66WHlfQ, Miles Farmers Market, , 28560 Miles Rd, Solon, OH, 44139, 41.423551, -81.4768026, 4.0, 46
lWcNGBfOzdnpHgpAq7plMQ, Danny Mac's, Old Brooklyn, 4920 Pearl Rd, Cleveland, OH, 44109, 41.4240353, -81.7222966, 3.0, 6
ke4DzEL8wLzIoav3Amfgpg, Pearl Road Tavern & Eatery, Old Brooklyn, 4370 Pearl Rd, Cleveland, OH, 44109, 41.4368172, -81.7090284, 3.5, 12
wpEcn7cca3Qqk_siRlc7gQ, Keaner's Family Cleaners, , 6639 Center St, Mentor, OH, 44060, 41.690093, -81.338841, 4.0, 3
6LtbAtQKXWFj7QcqBnr6SA, Wasabi Japanese Steakhouse, , 3725 Orange Pl, Beachwood, OH, 44122, 41.4579393, -81.48731, 3.5, 123
94sh9kS5DrmK7sNRYrASfQ, Chick-fil-A, , 420 Howe Ave, Cuyahoga Falls, OH, 44221, 41.118755, -81.479841, 4.5, 15
D_ZVW8HKH7crSGqsg9KOoQ, Walmart Supercenter, Cascade Crossing, 10000 Brookpark Rd, Cleveland, OH, 44130, 41.4205813, -81.7541976, 2.0, 21
g4dEf9EvOcS5aanOcIKO1w, Improv, West Bank, 1148 Main Ave, Cleveland, OH, 44113, 41.4981738702, -81.7067190864, 4.0, 28
7Gwv5Bdd1mXD2CH-QCzpCA, Mode of Expression, , 9294 Market Square Dr, Streetsboro, OH, 44241, 41.2459169, -81.3478084, 4.0, 3
L8bPfer_l7wAXPvcYQMA8g, Circle K, , 13933 Lakewood Heights Blvd, Lakewood, OH, 44107, 41.4700862, -81.7893747, 4.0, 5
lzzivE78rjkfXJB5U4_pyw, CVS/pharmacy, , 15311 Detroit Ave, Lakewood, OH, 44107, 41.4849456467, -81.8055162365, 4.5, 5
VPmQrcw1rhaxv0gN9eoZWQ, Public Storage, Jefferson, 2250 W 117th St, Cleveland, OH, 44111, 41.470595, -81.7698431, 3.0, 4
QBPodZG2JVAEgkQTbUyGug, Jackie Ray's Studio, , 6014 Mayfield Rd, Mayfield Heights, OH, 44124, 41.520075, -81.462806, 2.5, 3
zikXPy7iaEIs9kMmhtB0EA, Captain Tonys Bar and Grill, , 930 W Liberty St, Medina, OH, 44256, 41.143407, -81.8880737, 3.5, 4
eLYhQ_SK0KXEiREGu_PCIQ, Cafe Avalaun, , 4640 Richmond Rd, Warrensville Heights, OH, 44128, 41.4338948, -81.4984695, 4.0, 76
F0TQeC2VGQDZbYjtrL3QTQ, Bloom Bakery at Campus District, Quadrangle, 1938 Euclid Ave, Cleveland, OH, 44115, 41.501222, -81.6767167, 4.0, 13
b2596IQibXyco49ctXEupA, Avanti Salon, , 8027 Mayfield Rd, Chesterland, OH, 44026, 41.5223407, -81.3560876, 3.0, 9
xWA7psHEATsgcpgVJmqWBA, Giant Eagle, , 4343 Royalton Rd, Broadview Heights, OH, 44147, 41.3150978, -81.6561515, 3.0, 12
uziDWXfTvCYlbQYrJT0iAQ, Yours Truly Restaurant, Gateway District, 1228 Euclid Ave, Cleveland, OH, 44115, 41.5006658092, -81.6822260106, 4.5, 24
Hgcj-_rcTfHIEbHMUpDs4w, Moe's Southwest Grill, , 3029 Graham Rd, Stow, OH, 44224, 41.167457, -81.4051865, 3.5, 22
HOw2WjYNHIoj7QjEK96qaQ, Simon's Automotive Service, , 1830 Lee Rd, Cleveland Heights, OH, 44118, 41.5100666, -81.5666088, 3.0, 7
bj983gybZceLrdUBeCahkQ, Phoenix Coffee, Playhouse Square, 1700 E 9th St, Cleveland, OH, 44114, 41.5013061, -81.6883681, 4.5, 70
N6qraRI63OZgrCAmWRX92w, Cedarland Mediterranean Cuisine, Clark-Fulton, 3323 W 25th St, Cleveland, OH, 44109, 41.463873, -81.700223, 4.0, 6
tt3KuiU345tLqaCr2lWWmg, Ace Taxi Service, , 1798 E 55th St, Cleveland, OH, 44103, 41.50967, -81.65184, 1.5, 55
RV28eNmR7q27kw8mlDLH3g, Cuyahoga County Animal Shelter, , 9500 Sweet Valley Dr, Cleveland, OH, 44125, 41.3957997, -81.6195188, 3.0, 5
h8Nu-YUosQRb2KIUoglJcg, J's Pizza Market, , 7404 Center St, Mentor, OH, 44060, 41.6688304, -81.3404472, 4.5, 11
QUzS0rFg4NkBX7TyjnD5jA, Airport Nissan of Cleveland, , 13930 Brookpark Rd, Cleveland, OH, 44135, 41.4192484, -81.7907365, 4.0, 6
hQH8HuPlutFC_L90cEt_-w, Sheetz, Cascade Crossing, 10315 Cascade Crossing, Brooklyn, OH, 44144, 41.422661415, -81.7586828136, 4.5, 7
GYXqt21WRU9-vuVF-75YSw, Supersonic Car Wash, , 2720 2nd St, Cuyahoga Falls, OH, 44221, 41.1467638, -81.4745224, 3.0, 5
oSOvXvxQQ2tCOAwz362R4w, Chagrin Falls Veterinary Center & Pet Clinic, , 530 E Washington St, Chagrin Falls, OH, 44022, 41.42614, -81.372179, 5.0, 5
zwjFaqHgrykSol-yVIK86Q, B Shop Rock, , 14549 Madison Ave, Lakewood, OH, 44107, 41.4771873, -81.7975069, 4.5, 11
u4Yopn-vhQJqC7BO7aFXxg, TR Airport Taxi & Shuttle Service, , , Euclid, OH, 44123, 41.6018724, -81.521241, 2.5, 3
Es2LdkVAim5BWfD0usQCQg, Heights Cleaners & Shirt Laundry, , 1863 Coventry Rd, Cleveland Heights, OH, 44118, 41.5089514, -81.5797565, 2.5, 11
2Yn-8UYbMuxKYZnElELikA, Studio Blazon, , 19524 Center Ridge Rd, Rocky River, OH, 44116, 41.4659121, -81.8392337, 3.5, 3
3-RM0MmQCun5Aw3ZlaABtg, Samuels Income Tax, , 1626 Pearl Rd, Brunswick, OH, 44212, 41.2310299, -81.842147, 5.0, 3
MMVeH3KdMUaN_uziGuh5mg, Chef Greywolf, , 2394 Ashurst Rd, University Heights, OH, 44118, 41.4943979, -81.547621, 4.5, 5
Rc_VuwiDDQeIa4TzG8imQw, United States Post Office, , 13901 State Rd, North Royalton, OH, 44133, 41.3148398, -81.7237509, 1.0, 4
dqRW6W6raAZ5g-_WDJKcUg, HomeGoods, , 2715 W Market St, Fairlawn, OH, 44333, 41.1253161457, -81.601860101, 3.0, 4
4fCRZEpZbH1on3yGsG6Z8A, Thorncreek Winery & Gardens, , 155 Treat Rd, Aurora, OH, 44202, 41.3405741, -81.3503933, 3.5, 28
YnvUFIZVvxsL5L4PEmWcUQ, Joe De's Favorite Pizza & Restaurant, Clark-Fulton, 3329 Fulton Rd, Cleveland, OH, 44109, 41.4635112, -81.7094112, 4.0, 8
H-Bxlg7G0dWWzuEfT4phLQ, Mr Tire Auto Service Centers, , 6680 Mayfield Rd, Mayfield Heights, OH, 44124, 41.5196356477, -81.4376619458, 4.0, 6
NLOnd0990Aku1U8i3nxKgw, McDonald's, , 7195 N Aurora Rd, Aurora, OH, 44202, 41.3527352, -81.3857667, 3.0, 6
K6unI5ACMado5VoKID6Eng, Hook & Hoof, , 4125 Erie St, Willoughby, OH, 44094, 41.640222, -81.40635, 5.0, 17
yMZLT9EEGO48ouoxV3Eu2g, Cleveland Heights Police Department, , 40 Severance Cir, Cleveland Heights, OH, 44118, 41.5194375, -81.5538941, 1.5, 19
9fNJy9f0VVdg9PhdGDatyA, Pestmaster Services, , , Beachwood, OH, 44122, 41.4644979, -81.5087322, 5.0, 6
ZiuGQHIn8NW1NztmwW98uw, The Pub Beachwood, , 26300 Cedar Rd, Beachwood, OH, 44122, 41.498545, -81.4939648, 4.0, 80
dpEE0QVbYvpbuYgXBawmDg, Crop Rocks, East Bank, 1061 Old River Rd, Cleveland, OH, 44113, 41.4998405207, -81.7065384898, 3.0, 34
QJ1YpQLVuentjgTQqNqqpw, XO Prime Steaks, Warehouse District, 500 W St Clair Ave, Cleveland, OH, 44113, 41.4998531, -81.6984516, 4.0, 153
ASpwwDUX91keBN0RbdD-SA, Valvoline Instant Oil Change, , 3275 Medina Rd, Medina, OH, 44256, 41.136873, -81.805168, 5.0, 5
4S9wBUH7mI2eizd3MCWA-g, Passport To Peru Inc, , 1806 Coventry Rd, Cleveland Heights, OH, 44118, 41.5102361, -81.5801367, 3.0, 19
BLDtcKUJ5RNIqnzadbgTOg, Panera Bread, , 2855 W Market St, Fairlawn, OH, 44333, 41.126615, -81.605756, 4.0, 10
l44E5TrKTo9U8xWIbSORjA, Fosters Tavern of Hinckley, , 1368 Ridge Rd, Hinckley, OH, 44233, 41.239174, -81.745525, 3.5, 12
CgB0IMYEinluWtGWpLz0qQ, Beer Run Store, , 7541 Pearl Rd, Middleburg Heights, OH, 44130, 41.3599146, -81.813693, 5.0, 4
QpZ0xMJQgurqoa4L10O6Gw, Inn The Doghouse, , 1548 W 117th St, Lakewood, OH, 44107, 41.4793686, -81.7692176, 4.5, 28
ZQG5EFBd8yVO78nz3fLYJg, Vienna Distributing Co of Ohio, Fairfax, 8110 Carnegie Ave, Cleveland, OH, 44103, 41.500973, -81.6312772, 4.5, 5
8jpzGP5NqYAJl1pftuY5Mg, Bed Bath & Beyond, , 1371 Som Center Rd, Cleveland, OH, 44124, 41.5230511, -81.4372809, 3.5, 5
eCm1aLWV4TBWzw-dI7X9rQ, Brother's Antique Mall, , 6132 Wooster Pike, Medina, OH, 44256, 41.106402, -81.864903, 4.0, 3
y_PVaRTor5nZDTCIgV-a4w, Marigold Bed and Breakfast, , 12647 Caves Rd, Chesterland, OH, 44026, 41.5251482, -81.3609353, 3.5, 3
dcytjy24XmYrLtjTjgyEZA, Rocky's Pizza, , 6168 Broadview Rd, Cleveland, OH, 44134, 41.395885, -81.6880278, 4.0, 17
82BA5FvBIKDwgfV7kdD-CA, Best Buy, , 16630 Royalton Rd, Strongsville, OH, 44136, 41.3130737, -81.8159521, 2.5, 11
vEoMx8AjjPyLH7giFLpMAw, Moe's Restaurant, , 2385 Front St, Cuyahoga Falls, OH, 44221, 41.1397815, -81.4803902, 4.0, 90
Q5flK4fxR2roE0aCjqF_gw, Nancy's Main Street Diner, , 426 N Main St, Grafton, OH, 44044, 41.2853723, -82.0637239, 4.0, 12
jfVaw797eCm0v2Vqe_Lw7A, Conrad's Tire Express & Total Car Care, , 14577 Lorain Ave, Cleveland, OH, 44111, 41.4530819, -81.7967571, 3.0, 5
1Z6YrdtjD6hNzZRYpuNEsA, Rising Star Coffee Roasters, Gateway District, 412 Superior Ave, Cleveland, OH, 44114, 41.5007179622, -81.6912470385, 4.5, 31
Q9ErERag3bccG8KjUAPPTg, Athens Imported Foods & Deli, , 5130 Pearl Rd, Cleveland, OH, 44129, 41.419627, -81.728379, 5.0, 5
xqxRWwtyvXCWZvVUM0tepg, Michelson & Morley, University, 11038 Bellflower Rd, Cleveland, OH, 44106, 41.508117, -81.6086729, 4.0, 8
D6ux7nQ7cup0nsCFwPiKxg, Clyde's Bistro, , 1975 Lee Rd, Cleveland Heights, OH, 44118, 41.5057577, -81.5650752, 4.0, 9
kzQ_ddUi6fyVah-_1LFvLg, Carrara Companies, , 3774 Congress Pkwy, Richfield, OH, 44286, 41.214218, -81.628441, 2.0, 4
mXaqyzYTqiTc-LrTFAm0Yw, Sabor Miami Cafe & Gallery, Old Brooklyn, 4848 Broadview Rd, Cleveland, OH, 44109, 41.4241196, -81.6973112, 5.0, 31
SCr8FlbHDcAe3F_QpATyfw, Restaurant Europa, , 30519 Pinetree Rd, Pepper Pike, OH, 44124, 41.462347, -81.4597565, 4.0, 44
mSWNf1muSy9wgGtMRgt7Fg, Zeppe's Tavern & Pizzeria, , 25780 Miles Rd, Bedford Heights, OH, 44146, 41.4236912, -81.4969853, 3.0, 10
UqPvwOi0b4PDMKo4j93cGQ, Nissan Of North Olmsted, , 28500 Lorain Rd, North Olmsted, OH, 44070, 41.409599, -81.938034, 2.5, 10
t6ZOV444ggSYL0BaeAbx0Q, Arby's, , 683 E Aurora Rd, Macedonia, OH, 44056, 41.3142964, -81.5144109, 4.0, 3
hmJE1IC7OkRnEF2Wp94xIQ, Extasis Salon & Spa, , 11277 State Rd, North Royalton, OH, 44133, 41.330243, -81.723771, 2.5, 7
BDgfcq9xGZFtePH0YyV9ZA, Sixth City Diner, Warehouse District, 1265 W 9th St, Cleveland, OH, 44113, 41.499746, -81.700714, 3.5, 11
Ak0fXeZOtaEFFwFXg7tz1w, Cleveland Steamer Cleaner, Jefferson, 5081 W 161st St Rear, Brookpark, OH, 44142, 41.4523243307, -81.7842132153, 5.0, 10
_aLOq694kAsxtRx_Jh58dQ, Giant Eagle, , 34310 Aurora Rd, Solon, OH, 44139, 41.3835897, -81.4353154, 3.0, 3
j15kddEJUysWMcQZxod51g, Tomaydo Tomahhdo, , 3429 W Brainard, Woodmere, OH, 44122, 41.463901, -81.4838222, 3.0, 30
kNouvWHDmnUMGnKC3qqWwQ, Auto Locksmith Cleveland Hts, , , Cleveland Heights, OH, 44118, 41.5050985, -81.5541579, 5.0, 3
CHVR4wKqeZb2bqLOdfxylg, Gates Mills Place, , 6807 Mayfield Rd, Mayfield Heights, OH, 44124, 41.5252874621, -81.4328610019, 1.5, 3
QjZFYd5hme7EHegpuJngMQ, D'Vine Wine Bar, Warehouse District, 836 W St. Clair Ave, Cleveland, OH, 44113, 41.4993797, -81.6997212, 3.5, 43
esGjS0gZdHzf0nU-V6UHyA, Marshalls, , 7205 Market Place Dr, Aurora, OH, 44202, 41.3507602, -81.3896748, 4.5, 4
VTkagyGa5G9BEVB5q9uipw, Boulder Creek Golf Club & Event Center, , 9700 Page Rd, Streetsboro, OH, 44241, 41.2545609, -81.3259579, 4.0, 8
9TAwitK3r6zt3-WVFDdyWg, Ram Electronic Stores & Tv Shop, Ohio City, 1898 W 25th St, Cleveland, OH, 44113, 41.4853199, -81.7047356, 2.5, 3
7Caazl8wJAiLlJpEXjrVCg, Best Nails & Spa, , 895 N Court St, Medina, OH, 44256, 41.1504205, -81.8634051, 5.0, 6
wmstf9dw0-kN3YThIxx8eQ, Stone Mad Pub, Detroit-Shoreway, 1306 W 65th St, Cleveland, OH, 44102, 41.4867068, -81.7304104, 3.5, 126
tYV2Qhjcw0ThJxa7SRUoJQ, Billy's Martini Bar, , 7701 Reynolds Rd, Mentor, OH, 44060, 41.661631, -81.376826, 3.5, 8
4k_pdgGYP7COXieDjY9jCA, The Third Estimate, , 2077 Midway Dr, Twinsburg, OH, 44087, 41.315995, -81.4637459, 2.0, 5
1iZxAUX4grYZ1y2wB-lOWg, Fresh Fork Market, Central, 3800 Woodland Ave, Cleveland, OH, 44115, 41.489758, -81.661767, 5.0, 14
MAGAJsJVpyXREVdYH0OVDQ, Taco Bell, , 9223 St Rte 14, Streetsboro, OH, 44241, 41.238072, -81.338487, 2.5, 7
dAkg4Tucp7b5AIPwkqjAGg, Abc the Tavern, Ohio City, 1872 W 25th St, Cleveland, OH, 44113, 41.4856963, -81.7047597, 4.0, 100
MQJxekA2SN8kmoo-kiq1dw, Oggi Ristorante, , 203 E Royalton Rd, Broadview Heights, OH, 44147, 41.3149643, -81.6831565, 4.5, 31
8yPrJlB6Kq-v-G-mvVhpAw, Heat Exchange-Hearth & Patio Shoppe, , 34205 Lorain Rd, North Ridgeville, OH, 44039, 41.368484, -81.995586, 3.5, 3
4pr3v4edaEVqRYOWAGmqHA, Marathon/Flamingo Service, Riverside, 4480 Rocky River Dr, Cleveland, OH, 44135, 41.4333109, -81.8233791, 2.0, 3
q1Q2n4FX0BxJXoSIOQEigw, Great Steak, , 7998 Leavitt Rd, Amherst, OH, 44001, 41.3793698, -82.210271, 1.5, 5
wOCUVoh6oDMyyAGdUZKStg, Frascati in the Valley, , 5143 Canal Rd, Garfield Heights, OH, 44125, 41.417062, -81.635327, 3.5, 4
M6I0GmyIeS86IefFYUC3dA, Progressive Insurance, , 6300 Wilson Mills Rd, Mayfield, OH, 44143, 41.534255, -81.450787, 1.5, 84
qx-d5K0fugvnrW5AYcTqlw, Teriyaki Express, Stockyards, 7060 Denison Ave, Cleveland, OH, 44102, 41.4620871, -81.7366726, 4.0, 3
7RZ7FFn0GQ8QgbeMlnpBMg, Angel Dental Care, Jefferson, 3370 W 117th St, Cleveland, OH, 44111, 41.460779, -81.769254, 4.0, 4
-qqMAXJh3CIlfUr7DO0yHQ, KFC, , 14901 Snow Road, Brook Park, OH, 44142, 41.4041, -81.7992, 1.0, 4
qTwl1UL-eQ85FShOsSo7RQ, Rockne's Pub, , 2752 Hudson Dr, Cuyahoga Falls, OH, 44221, 41.147858, -81.473223, 2.5, 5
rlDuAQgXTnVcdFXeEiE53A, Antonio's, , 7401 W Ridgewood Dr, Parma, OH, 44129, 41.3834820256, -81.7352918628, 4.0, 56
vv9H_J72uCKyWaWkn0N-8Q, Barabicu Smokehouse, , 5767 Ridge Rd, Parma, OH, 44129, 41.405453, -81.734089, 4.5, 33
CGHkIvt_99XHZ6Mc4RhSVQ, Old Time Candy Company, , 350 Commerce Dr E, Lagrange, OH, 44050, 41.2279849, -82.11485, 2.0, 5
rRTz0zVbjmrEY8dEZmPJTA, Otani Noodle, University, 11472 Euclid Ave, Cleveland, OH, 44106, 41.5100783553, -81.6035645521, 4.0, 101
ntds2JP29DPYp765oFqptw, Rusty Anchor, West Bank, 1148 Main Ave, Cleveland, OH, 44113, 41.498246, -81.7069869, 3.5, 42
0kgF4xewcPRTLO4RH3EPHw, Taco Bell, , 8906 Darrow Road, Twinsburg, OH, 44087, 41.30865, -81.44016, 2.5, 9
b7of9cI6NJ4a81BG8AnsKw, Tuesday Morning, , 27255 Detroit Rd, Westlake, OH, 44145, 41.466737, -81.922074, 4.5, 3
oc4wwBIIkxlgW2tZKPq89g, The Blue Star Tavern, , 28020 Miles Rd, Solon, OH, 44139, 41.4241404, -81.4806588, 3.0, 5
LdHtEVDZQhlz2N98IqcYUg, Taco Bell, , 7475 Day Dr, Parma, OH, 44129, 41.380491, -81.734714, 2.5, 6
mBLK7mq8XpSVtDxzinjTOA, Metro Hardwoods, Detroit-Shoreway, 5801 Train Ave, Cleveland, OH, 44102, 41.470363, -81.725519, 3.5, 3
f46eJZ9C9mtEMYCTNnhHug, Menchies, , 3737 W Market St, Fairlawn, OH, 44333, 41.136715, -81.6342681, 3.5, 25
E0ns9WrKsA7A_R7An3nJRg, Ollie's Bargain Outlet, , 5739 Broadview Rd, Cleveland, OH, 44134, 41.4074767, -81.6902713, 3.0, 8
IZnwuTymXngPjnG19cZo2g, Hobart Health Foods, , 5629 Pearl Rd, Cleveland, OH, 44129, 41.40836, -81.7392487, 3.5, 5
LcSbRF9yn9i5gTpYO613kg, White Castle, , 5151 Pearl Rd, Cleveland, OH, 44129, 41.419059, -81.7268377, 3.0, 6
ahlYnXn0Ai6CfvU8xOiIJQ, J & L Country Market, , 11734 Euclid Ave, Cleveland, OH, 44106, 41.511266, -81.601471, 5.0, 8
Nqs4_gT6nKyeTOJ_rgu1mg, Frankie's Italian Cuisine, , 4641 Great Northern Blvd, North Olmsted, OH, 44070, 41.4221206, -81.9010378, 3.5, 91
GDylnjwPm2fcqT8FgG7gJg, McDonald's, , 12 Munroe Falls Ave, Munroe Falls, OH, 44262, 41.139654, -81.43966, 4.0, 6
heogcbw5Gtm8pMDyF7ccoQ, Delsangro's Ristorante & Lounge, , 13450 Snow Rd, Brook Park, OH, 44142, 41.405566, -81.785504, 2.5, 10
prC8Grtc1FH3b_rAt9ZuAA, Western Reserve Racquet & Fitness Club, , 11013 Aurora Hudson Rd, Streetsboro, OH, 44241, 41.267646, -81.378151, 4.0, 4
o3YzbfD7mmldxxnSwRLSrQ, Bob Evans, , 25853 Lorain Rd, North Olmsted, OH, 44070, 41.4207404216, -81.9078753144, 3.0, 13
EdDZMwfN4tGZUgoq8kVldQ, Hessler Street Fair, University, 11326 Hessler Rd, Cleveland, OH, 44106, 41.5102845, -81.6053181, 4.0, 8
QMAD8tvYgh53N-AyIvFHAw, Panini's on Coventry, , 1825 Coventry Rd, Cleveland, OH, 44118, 41.5098811, -81.5797005, 2.5, 78
JdqSgTOP98XScttH-25nVA, Red Bar And Lounge, , 16700 Lorain Ave, Cleveland, OH, 44111, 41.4509652, -81.8138017, 2.5, 4
_LLlDikUUfUgD80pQQCUFg, Teresa's Pizza, , 520 W Aurora Rd, Northfield, OH, 44067, 41.314344, -81.5582003, 3.0, 6
91K64ZPq1_U3q9hdYbo-Ow, Velvet Touch Auto Wash, , 27100 Lorain Rd, North Olmsted, OH, 44070, 41.4168189, -81.9226259, 2.0, 3
d5f4NLndKKW0LWUCQFGYQA, Kim's Nail Spa, Ridge & Memphis, 4241 Ridge Rd, Cleveland, OH, 44144, 41.4412917, -81.7350018, 2.5, 3
G0tqkNe2g9COUazwEQr_9w, Lube Stop, Jefferson, 4310 W 150th St, Cleveland, OH, 44135, 41.4373361455, -81.8016586599, 4.5, 5
IOQ7hWDbdzZgOSr2sDELoQ, The Rail, , 17885 Southpark Ctr, Strongsville, OH, 44136, 41.310364, -81.8172128, 4.0, 55
FQLc5vuIhIlROVfcUEyRwA, Avenue Tap House, , 18206 Detroit Ave, Lakewood, OH, 44107, 41.4839874, -81.8242156, 2.5, 12
G63I6tTMcQDBavorYBWUSg, Champps Restaurant & Bar, , 5989 Canal Rd, Cleveland, OH, 44125, 41.399779, -81.623649, 3.0, 28
TbJjXnA-MWDHa8cTg0d8DQ, Heavenly Hill Farm, , 18373 State Rd, North Royalton, OH, 44133, 41.288113, -81.723431, 4.0, 9
oEhPArlEV-nuQgtiUEj6yw, Phoenix Coffee, , 15108 Detroit Ave, Lakewood, OH, 44107, 41.4850435, -81.8011413, 4.0, 11
5i29IeQe8bLrJEa2OzLi7g, Mufflers For Less, Old Brooklyn, 5085 Pearl Rd, Cleveland, OH, 44129, 41.4206275, -81.7251688, 4.5, 14
MY4Uxt1jwhg8QyRiHmhu-Q, Kufner Towing, Stockyards, 3775 Ridge Rd, Cleveland, OH, 44144, 41.4531064, -81.736691, 2.0, 14
msrnuPWbnPCUJlQOpc97mA, Homestead House Bed & Breakfast, , 38111 W Spaulding, Willoughby, OH, 44094, 41.6399144, -81.407563, 5.0, 9
8yZ_nBgRC3CT1RFJC6KhXA, Gene's Place To Dine, , 3730 Rocky River Dr, Cleveland, OH, 44111, 41.4518355, -81.8166613, 4.0, 40
pWW8wCskZTzCIbJJMM-O9w, Nissan of Middleburg Heights, , 7168 Pearl Rd, Middleburg Heights, OH, 44130, 41.3712052, -81.8017095, 4.5, 9
1RBh8N3oGEQpu20Sq_BAwA, Massimo da Milano, Ohio City, 1400 W 25th St, Cleveland, OH, 44113, 41.4910936, -81.7075953, 1.5, 12
PnTmWL4TOq30VAS2OXSC8w, Drellishak's Auto Care, , 22690 Lorain Rd, Fairview Park, OH, 44126, 41.4389361, -81.8717068, 4.0, 4
xzxUkHFaKnykMO4_NUy09Q, The Cabin, , 35 E Garfield Rd, Aurora, OH, 44202, 41.318097, -81.345014, 2.0, 20
J2OibefJyBtz6pHDERExng, Subway, , 35535 Euclid Ave, Willoughby, OH, 44094, 41.62666, -81.4339921, 5.0, 3
omtihPjEyBMLVhklituWyQ, Crazy Horse Cabaret, , 16600 Brookpark Rd, Cleveland, OH, 44135, 41.4193262, -81.8146276, 3.0, 5
2H5gxZlNnhKQNSRc5i1-uQ, Cardinal Community Credit Union, , 8500 Westport Dr, Mentor, OH, 44060, 41.689909, -81.335376, 3.5, 3
hVPwVunhFQCb8GCRaKx2xA, Harmony Studios Zen Studio, , 38123 W Spaulding St, Willoughby, OH, 44094, 41.639904, -81.4072437, 5.0, 6
EXTvdXrz6259f4GRw6W0Eg, Tripps Bar and Grill, , 1100 W Royalton Rd, Broadview Heights, OH, 44147, 41.314739, -81.685843, 3.0, 9
ZtlvMed86vuWfpCaI7oxpg, VIP Nails & Day Spa, , 500 W Aurora, Northfield, OH, 44067, 41.3135512416, -81.5567218512, 4.5, 3
GjsTPxifCGy4H_m_IW4vkw, Cleveland Taxi Limo, Riverside, , Cleveland, OH, 44135, 41.425548, -81.8279011, 5.0, 25
xrDA2QwAEpRQJhoojWC9vg, Gostilna At Knezak, North Collinwood, 768 E 200th St, Euclid, OH, 44119, 41.5867308, -81.5401855, 4.0, 7
